,Organisatie,Functie,persnr,Kalenderjaar,maand,Dienstverband,Onderwijskwalificatie,fte,kwartaal,Datum
7770,FGw,Docent 3,-2585803560098086303,2021,7,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8211,Q3,2021 Q3
7771,FGw,Docent 3,-2585803560098086303,2021,8,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.8211,Q3,2021 Q3
7772,FGw,Docent 3,-2585803560098086303,2021,9,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.9211,Q3,2021 Q3
7773,FGw,Docent 3,-2585803560098086303,2021,10,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.9211,Q4,2021 Q4
7774,FGw,Docent 3,-2585803560098086303,2021,11,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.9211,Q4,2021 Q4
7775,FGw,Docent 3,-2585803560098086303,2021,12,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.9211,Q4,2021 Q4
7776,FGw,Docent 3,-2585803560098086303,2022,1,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.9211,Q1,2022 Q1
7777,FGw,Docent 3,-2585803560098086303,2022,2,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.92111,Q1,2022 Q1
7778,FGw,Docent 3,-2585803560098086303,2022,3,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.9211,Q1,2022 Q1
7779,FGw,Docent 3,-2585803560098086303,2022,4,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.9211,Q2,2022 Q2
7780,FGw,Docent 3,-2585803560098086303,2022,5,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.9211,Q2,2022 Q2
7781,FGw,Docent 3,-2585803560098086303,2022,6,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.9211,Q2,2022 Q2
7794,FGw,Docent 3,-7943941331500305331,2021,7,Tijdelijk,Geen,0.6,Q3,2021 Q3
7795,FGw,Docent 3,-7943941331500305331,2021,8,Tijdelijk,Geen,0.6,Q3,2021 Q3
7796,FGw,Docent 3,-7943941331500305331,2021,9,Tijdelijk,Geen,0.6,Q3,2021 Q3
7797,FGw,Docent 3,-7943941331500305331,2021,10,Tijdelijk,Geen,0.6,Q4,2021 Q4
7798,FGw,Docent 3,-7943941331500305331,2021,11,Tijdelijk,Geen,0.6,Q4,2021 Q4
7799,FGw,Docent 3,-7943941331500305331,2021,12,Tijdelijk,Geen,0.6,Q4,2021 Q4
7800,FGw,Docent 3,-7943941331500305331,2022,1,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q1,2022 Q1
7801,FGw,Docent 3,-7943941331500305331,2022,2,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q1,2022 Q1
7802,FGw,Docent 3,-7943941331500305331,2022,3,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q1,2022 Q1
7803,FGw,Docent 3,-7943941331500305331,2022,4,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q2,2022 Q2
7804,FGw,Docent 3,-7943941331500305331,2022,5,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q2,2022 Q2
7805,FGw,Docent 3,-7943941331500305331,2022,6,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q2,2022 Q2
7806,FGw,Docent 3,-7943941331500305331,2022,7,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q3,2022 Q3
7807,FGw,Docent 3,-7943941331500305331,2022,8,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q3,2022 Q3
12768,FGw,Docent 4,-7943941331500305331,2020,1,Tijdelijk,Geen,0.6,Q1,2020 Q1
12769,FGw,Docent 4,-7943941331500305331,2020,2,Tijdelijk,Geen,0.6,Q1,2020 Q1
12770,FGw,Docent 4,-7943941331500305331,2020,3,Tijdelijk,Geen,0.6,Q1,2020 Q1
12771,FGw,Docent 4,-7943941331500305331,2020,4,Tijdelijk,Geen,0.6,Q2,2020 Q2
12772,FGw,Docent 4,-7943941331500305331,2020,5,Tijdelijk,Geen,0.6,Q2,2020 Q2
12773,FGw,Docent 4,-7943941331500305331,2020,6,Tijdelijk,Geen,0.6,Q2,2020 Q2
12774,FGw,Docent 4,-7943941331500305331,2020,7,Tijdelijk,Geen,0.6,Q3,2020 Q3
12775,FGw,Docent 4,-7943941331500305331,2020,8,Tijdelijk,Geen,0.6,Q3,2020 Q3
12776,FGw,Docent 4,-7943941331500305331,2020,9,Tijdelijk,Geen,0.6,Q3,2020 Q3
12777,FGw,Docent 4,-7943941331500305331,2020,10,Tijdelijk,Geen,0.6,Q4,2020 Q4
12778,FGw,Docent 4,-7943941331500305331,2020,11,Tijdelijk,Geen,0.6,Q4,2020 Q4
12779,FGw,Docent 4,-7943941331500305331,2020,12,Tijdelijk,Geen,0.6,Q4,2020 Q4
12780,FGw,Docent 4,-7943941331500305331,2021,1,Tijdelijk,Geen,0.6,Q1,2021 Q1
12781,FGw,Docent 4,-7943941331500305331,2021,2,Tijdelijk,Geen,0.6,Q1,2021 Q1
12782,FGw,Docent 4,-7943941331500305331,2021,3,Tijdelijk,Geen,0.6,Q1,2021 Q1
12783,FGw,Docent 4,-7943941331500305331,2021,4,Tijdelijk,Geen,0.6,Q2,2021 Q2
12784,FGw,Docent 4,-7943941331500305331,2021,5,Tijdelijk,Geen,0.6,Q2,2021 Q2
12785,FGw,Docent 4,-7943941331500305331,2021,6,Tijdelijk,Geen,0.6,Q2,2021 Q2
7812,FGw,Docent 3,-1762680748661138257,2020,1,Tijdelijk,Geen,0.43952,Q1,2020 Q1
7813,FGw,Docent 3,-1762680748661138257,2020,2,Tijdelijk,Geen,0.43952,Q1,2020 Q1
7814,FGw,Docent 3,-1762680748661138257,2020,3,Tijdelijk,Geen,0.43952,Q1,2020 Q1
7815,FGw,Docent 3,-1762680748661138257,2020,4,Tijdelijk,Geen,0.4395,Q2,2020 Q2
7816,FGw,Docent 3,-1762680748661138257,2020,5,Tijdelijk,Geen,0.43952,Q2,2020 Q2
7817,FGw,Docent 3,-1762680748661138257,2020,6,Tijdelijk,Geen,0.4395,Q2,2020 Q2
7818,FGw,Docent 3,-1762680748661138257,2020,7,Tijdelijk,Geen,0.43952,Q3,2020 Q3
7819,FGw,Docent 3,-1762680748661138257,2020,8,Tijdelijk,Geen,0.43952,Q3,2020 Q3
7820,FGw,Docent 3,-1762680748661138257,2020,9,Tijdelijk,Geen,0.5605,Q3,2020 Q3
7821,FGw,Docent 3,-1762680748661138257,2020,10,Tijdelijk,Geen,0.56052,Q4,2020 Q4
7822,FGw,Docent 3,-1762680748661138257,2020,11,Tijdelijk,Geen,0.5605,Q4,2020 Q4
7823,FGw,Docent 3,-1762680748661138257,2020,12,Tijdelijk,Geen,0.56052,Q4,2020 Q4
7824,FGw,Docent 3,-1762680748661138257,2021,1,Tijdelijk,Geen,0.56052,Q1,2021 Q1
7825,FGw,Docent 3,-1762680748661138257,2021,2,Tijdelijk,Geen,0.76321,Q1,2021 Q1
7826,FGw,Docent 3,-1762680748661138257,2021,3,Tijdelijk,Geen,0.76319,Q1,2021 Q1
7827,FGw,Docent 3,-1762680748661138257,2021,4,Tijdelijk,Geen,0.7632,Q2,2021 Q2
7828,FGw,Docent 3,-1762680748661138257,2021,5,Tijdelijk,Geen,0.9921,Q2,2021 Q2
7829,FGw,Docent 3,-1762680748661138257,2021,6,Tijdelijk,Geen,0.9921,Q2,2021 Q2
7830,FGw,Docent 3,-1762680748661138257,2021,7,Tijdelijk,Geen,0.9921,Q3,2021 Q3
7831,FGw,Docent 3,-1762680748661138257,2021,8,Tijdelijk,Geen,0.9921,Q3,2021 Q3
7832,FGw,Docent 3,-1762680748661138257,2021,9,Tijdelijk,Geen,0.8363,Q3,2021 Q3
7833,FGw,Docent 3,-1762680748661138257,2021,10,Tijdelijk,Geen,0.83681,Q4,2021 Q4
7834,FGw,Docent 3,-1762680748661138257,2021,11,Tijdelijk,Geen,0.8368,Q4,2021 Q4
7835,FGw,Docent 3,-1762680748661138257,2021,12,Tijdelijk,Geen,0.99739,Q4,2021 Q4
7836,FGw,Docent 3,-1762680748661138257,2022,1,Tijdelijk,Geen,0.99739,Q1,2022 Q1
7838,FGw,Docent 3,-1762680748661138257,2022,2,Tijdelijk,Geen,0.99739,Q1,2022 Q1
7840,FGw,Docent 3,-1762680748661138257,2022,3,Tijdelijk,Geen,0.99739,Q1,2022 Q1
7842,FGw,Docent 3,-1762680748661138257,2022,4,Tijdelijk,Geen,0.9974,Q2,2022 Q2
7844,FGw,Docent 3,-1762680748661138257,2022,5,Tijdelijk,Geen,0.99739,Q2,2022 Q2
7846,FGw,Docent 3,-1762680748661138257,2022,6,Tijdelijk,Geen,0.9974,Q2,2022 Q2
7848,FGw,Docent 3,-1762680748661138257,2022,7,Tijdelijk,Geen,0.99739,Q3,2022 Q3
7850,FGw,Docent 3,-1762680748661138257,2022,8,Tijdelijk,Geen,0.99739,Q3,2022 Q3
7853,FGw,Docent 3,-1762680748661138257,2022,9,Vast,Geen,0.8,Q3,2022 Q3
7855,FGw,Docent 3,-1762680748661138257,2022,10,Vast,Geen,0.8,Q4,2022 Q4
7868,FGw,Docent 3,-8383957521221681502,2022,9,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q3,2022 Q3
7869,FGw,Docent 3,-8383957521221681502,2022,10,Vast,Basiskwalificatie Onderwijs (BKO),0.4,Q4,2022 Q4
12792,FGw,Docent 4,-8383957521221681502,2020,1,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q1,2020 Q1
12793,FGw,Docent 4,-8383957521221681502,2020,2,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q1,2020 Q1
12794,FGw,Docent 4,-8383957521221681502,2020,3,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q1,2020 Q1
12795,FGw,Docent 4,-8383957521221681502,2020,4,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q2,2020 Q2
12796,FGw,Docent 4,-8383957521221681502,2020,5,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q2,2020 Q2
12797,FGw,Docent 4,-8383957521221681502,2020,6,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q2,2020 Q2
12798,FGw,Docent 4,-8383957521221681502,2020,7,Tijdelijk,Basiskwalificatie Onderwijs (BKO),0.6,Q3,2020 Q3
